Date,CL1 Comdty - Last Price,CO1 Comdty - Last Price,CP1 Comdty - Last Price,SM1 Comdty - Last Price,C 1 Comdty - Last Price,GC1 Comdty - Last Price,HG1 Comdty - Last Price,HO1 Comdty - Last Price,JX1 Comdty - Last Price,LMAHDS03 Comdty - Last Price,LMCADS03 Comdty - Last Price,LMSNDS03 Comdty - Last Price,LMZSDS03 Comdty - Last Price,MO1 Comdty - Last Price,GC1 Comdty - Last Price_GC1,NG1 Comdty - Last Price,O 1 Comdty - Last Price,QS1 Comdty - Last Price,S 1 Comdty - Last Price,SI1 Comdty - Last Price,C 1 Comdty - Last Price_W 1,XB1 Comdty - Last Price
1978-11-02,,,,196.2,234 1/4,220.7,,,,,,,,,220.7,,140 3/4,,697,5.88,234 1/4,
1978-11-03,,,,198.4,234 1/4,215.0,,,,,,,,,215.0,,142 1/2,,704 1/2,5.838,234 1/4,
1978-11-06,,,,194.3,231,213.3,,,,,,,,,213.3,,140 1/4,,688 1/2,5.838,231,
1978-11-08,,,,188.1,231 1/4,218.3,,,,,,,,,218.3,,138 1/2,,669,5.87,231 1/4,
1978-11-09,,,,183.3,228 3/4,208.5,,,,,,,,,208.5,,137 1/4,,657 1/2,5.68,228 3/4,
1978-11-10,,,,186.3,229 1/4,210.2,,,,,,,,,210.2,,139 1/4,,673 1/2,5.7,229 1/4,
1978-11-13,,,,185.6,230,211.2,,,,,,,,,211.2,,138,,670,5.79,230,
1978-11-14,,,,185.6,229,209.0,,,,,,,,,209.0,,138,,666,5.905,229,
1978-11-15,,,,180.1,226 1/4,199.1,,,,,,,,,199.1,,133 1/2,,643 1/2,5.712,226 1/4,
1978-11-16,,,,180.3,226 1/2,199.3,,,,,,,,,199.3,,134,,648 1/4,5.83,226 1/2,
1978-11-17,,,,182.8,226 3/4,200.0,,,,,,,,,200.0,,134 3/4,,657 3/4,6.0,226 3/4,
1978-11-20,,,,181.7,226,198.3,,,,,,,,,198.3,,131 3/4,,654 1/4,6.025,226,
1978-11-21,,,,182.8,227 1/2,197.9,,,,,,,,,197.9,,133,,674 1/2,5.975,227 1/2,
1978-11-22,,,,184.2,229 1/4,201.4,,,,,,,,,201.4,,133 1/4,,682 1/2,6.04,229 1/4,
1978-11-24,,,,186.9,229 3/4,201.4,,,,,,,,,201.4,,133 1/2,,686 1/4,6.105,229 3/4,
1978-11-27,,,,184.1,227 1/4,196.6,,,,,,,,,196.6,,131,,673 1/4,6.043,227 1/4,
1978-11-28,,,,181.6,224 3/4,192.6,,,,,,,,,192.6,,125 1/4,,664,5.896,224 3/4,
1978-11-29,,,,181.7,224 1/4,191.9,,,,,,,,,191.9,,127,,672,5.89,224 1/4,
1978-11-30,,,,185.1,226 3/4,193.2,,,,,,,,,193.2,,128 3/4,,678,6.0,226 3/4,
1978-12-01,,,,185.3,227,196.6,,,,,,,,,196.6,,128 1/4,,676,5.938,227,
1978-12-04,,,,185.3,224 3/4,196.6,,,,,,,,,196.6,,127,,663 3/4,5.875,224 3/4,
1978-12-05,,,,185.8,223 1/2,195.8,,,,,,,,,195.8,,127 3/4,,669 1/2,5.881,223 1/2,
1978-12-06,,,,191.0,223 1/4,197.7,,,,,,,,,197.7,,128 3/4,,678 3/4,5.816,223 1/4,
1978-12-07,,,,194.3,224 1/4,199.0,,,,,,,,,199.0,,133 1/4,,687,5.844,224 1/4,
1978-12-08,,,,192.8,225 1/4,204.3,,,,,,,,,204.3,,133 1/4,,682 3/4,5.885,225 1/4,
1978-12-11,,,,190.5,222 1/2,203.0,,,,,,,,,203.0,,132 1/2,,673 3/4,5.894,222 1/2,
1978-12-12,,,,191.4,219,205.4,,,,,,,,,205.4,,131,,680 1/2,5.895,219,
1978-12-13,,,,191.6,219,201.7,,,,,,,,,201.7,,130,,679 1/4,5.89,219,
1978-12-14,,,,192.4,218 3/4,204.3,,,,,,,,,204.3,,130 1/2,,685 1/4,5.868,218 3/4,
1978-12-15,,,,194.5,218 1/4,205.3,,,,,,,,,205.3,,130 1/4,,689 1/2,5.876,218 1/4,
1978-12-18,,,,198.4,220,214.7,,,,,,,,,214.7,,130 1/4,,702 1/2,5.955,220,
1978-12-19,,,,195.8,220,220.8,,,,,,,,,220.8,,128 1/4,,702 1/2,6.012,220,
1978-12-20,,,,195.1,231 1/2,215.1,,,,,,,,,215.1,,136 1/4,,696 1/2,5.988,231 1/2,
1978-12-21,,,,194.4,230 3/4,215.3,,,,,,,,,215.3,,134 1/4,,696 1/4,5.972,230 3/4,
1978-12-22,,,,192.4,231 1/4,214.4,,,,,,,,,214.4,,135 3/4,,693,5.946,231 1/4,
1978-12-26,,,,190.1,231 3/4,219.3,,,,,,,,,219.3,,134,,682 3/4,5.986,231 3/4,
1978-12-27,,,,189.4,231 1/2,,,,,,,,,,,,134 1/4,,683 1/4,6.128,231 1/2,
1978-12-28,,,,189.9,232 1/2,225.1,,,,,,,,,225.1,,133,,677 1/4,6.11,232 1/2,
1978-12-29,,,,189.8,231 3/4,229.0,,,,,,,,,229.0,,133,,676 1/2,6.137,231 3/4,
1979-01-02,,,,189.6,231 3/4,224.1,,,,,,,,,224.1,,131 1/4,,674 1/2,6.065,231 3/4,
1979-01-03,,,,187.0,229 1/2,223.0,,,,,,,,,223.0,,130 1/4,,668,6.057,229 1/2,
1979-01-04,,,,186.6,228 1/2,226.9,,,,,,,,,226.9,,131,,670,6.055,228 1/2,
1979-01-05,,,,185.4,228 1/4,224.8,,,,,,,,,224.8,,134 1/2,,673 3/4,6.062,228 1/4,
1979-01-08,,,,187.6,229 1/2,226.7,,,,,,,,,226.7,,137,,682 1/2,6.101,229 1/2,
1979-01-09,,,,188.6,229 1/2,224.0,,,,,,,,,224.0,,135 1/2,,681 1/4,6.065,229 1/2,
1979-01-10,,,,188.2,229 3/4,223.4,,,,,,,,,223.4,,134 3/4,,677 1/4,6.062,229 3/4,
1979-01-11,,,,187.9,230,218.6,,,,,,,,,218.6,,135 1/2,,679 1/2,5.985,230,
1979-01-12,,,,189.6,232 1/2,219.4,,,,,,,,,219.4,,137 1/2,,687 1/4,6.039,232 1/2,
1979-01-15,,,,193.9,233 3/4,220.0,,,,,,,,,220.0,,136 1/2,,698 1/2,6.122,233 3/4,
1979-01-16,,,,193.3,231 3/4,226.3,,,,,,,,,226.3,,135 1/4,,695 3/4,6.277,231 3/4,
1979-01-17,,,,190.4,230,227.4,,,,,,,,,227.4,,133 1/2,,692 3/4,6.322,230,
1979-01-18,,,,189.1,230 3/4,230.8,,,,,,,,,230.8,,134 3/4,,688 1/2,6.34,230 3/4,
1979-01-19,,,,188.9,232,232.6,,,,,,,,,232.6,,137 1/2,,697,6.38,232,
1979-01-22,,,,190.6,233,231.3,,,,,,,,,231.3,,135 1/2,,707,6.388,233,
1979-01-23,,,,192.6,234 1/4,233.3,,,,,,,,,233.3,,137 1/2,,713 3/4,6.43,234 1/4,
1979-01-24,,,,190.2,235,238.2,,,,,,,,,238.2,,137 1/2,,704,6.623,235,
1979-01-25,,,,191.2,234,234.5,,,,,,,,,234.5,,136 1/4,,708 1/2,6.661,234,
1979-01-26,,,,187.4,233 3/4,235.8,,,,,,,,,235.8,,134 3/4,,695 1/4,6.69,233 3/4,
1979-01-29,,,,186.7,233 1/2,232.2,,,,,,,,,232.2,,134 1/2,,694 1/2,6.7,233 1/2,
1979-01-30,,,,189.3,234 1/2,233.6,,,,,,,,,233.6,,136 3/4,,708,6.745,234 1/2,
1979-01-31,,,,190.6,234 1/4,232.5,,,,,,,,,232.5,,136 1/4,,706,6.755,234 1/4,
1979-02-01,,,,190.2,233 1/2,231.4,,,,,,,,,231.4,,137,,709 1/2,6.719,233 1/2,
1979-02-02,,,,193.2,234 1/4,239.0,,,,,,,,,239.0,,137 3/4,,719 1/2,6.919,234 1/4,
1979-02-05,,,,194.4,235 1/2,247.1,,,,,,,,,247.1,,139,,725,7.119,235 1/2,
1979-02-06,,,,193.5,234 3/4,243.7,,,,,,,,,243.7,,138 1/2,,726 1/4,7.225,234 3/4,
1979-02-07,,,,197.4,236 1/4,254.2,,,,,,,,,254.2,,139 3/4,,742 1/2,7.425,236 1/4,
1979-02-08,,,,193.4,235 3/4,242.9,,,,,,,,,242.9,,139 1/4,,732 1/2,7.225,235 3/4,
1979-02-09,,,,197.4,237 1/4,243.9,,,,,,,,,243.9,,142 1/2,,755,7.375,237 1/4,
1979-02-12,,,,195.2,236,245.5,,,,,,,,,245.5,,141 1/2,,741 1/2,7.36,236,
1979-02-13,,,,192.2,235,239.0,,,,,,,,,239.0,,139 1/4,,730 1/4,7.16,235,
1979-02-14,,,,196.5,237 1/2,246.3,,,,,,,,,246.3,,140,,757,7.357,237 1/2,
1979-02-15,,,,197.5,237 1/4,245.4,,,,,,,,,245.4,,140 3/4,,749,7.44,237 1/4,
1979-02-16,,,,198.4,237 1/2,248.0,,,,,,,,,248.0,,140 1/4,,752,7.64,237 1/2,
1979-02-20,,,,202.4,237 3/4,249.9,,,,,,,,,249.9,,139 1/2,,773,7.84,237 3/4,
1979-02-21,,,,201.2,238 1/2,250.1,,,,,,,,,250.1,,138 3/4,,762,7.86,238 1/2,
1979-02-22,,,,201.4,239 1/4,251.5,,,,,,,,,251.5,,139,,765,7.82,239 1/4,
1979-02-23,,,,203.3,238 1/2,254.1,,,,,,,,,254.1,,138 1/2,,773,7.88,238 1/2,
1979-02-26,,,,198.5,236 3/4,,,,,,,,,,,,135 1/4,,745 1/2,7.565,236 3/4,
1979-02-27,,,,198.5,236 1/4,251.2,,,,,,,,,251.2,,133 1/4,,753 3/4,7.75,236 1/4,
1979-02-28,,,,198.0,235 3/4,252.9,,,,,,,,,252.9,,128,,749 1/4,7.712,235 3/4,
1979-03-01,,,,196.4,236 1/4,252.0,,,,,,,,,252.0,,130,,753 1/2,7.75,236 1/4,
1979-03-02,,,,193.6,236 1/2,243.2,,,,,,,,,243.2,,129 1/4,,741 1/2,7.485,236 1/2,
1979-03-05,,,,196.0,237 1/4,236.7,,,,,,,,,236.7,,132,,752,7.325,237 1/4,
1979-03-06,,,,196.8,238,239.7,,,,,,,,,239.7,,132 1/2,,758 1/2,7.403,238,
1979-03-07,,,,196.4,239 1/4,242.5,,,,,,,,,242.5,,132 3/4,,756 1/2,7.213,239 1/4,
1979-03-08,,,,194.8,239,240.1,,,,,,,,,240.1,,132,,741,7.212,239,
1979-03-09,,,,193.8,239,241.6,,,,,,,,,241.6,,132 1/2,,739 1/2,7.262,239,
1979-03-12,,,,191.1,237 1/4,240.2,,,,,,,,,240.2,,130 3/4,,731 3/4,7.097,237 1/4,
1979-03-13,,,,191.0,237 1/2,240.3,,,,,,,,,240.3,,128,,727 1/2,7.138,237 1/2,
1979-03-14,,,,190.9,237 3/4,240.3,,,,,,,,,240.3,,127 3/4,,733,7.22,237 3/4,
1979-03-15,,,,191.8,239 1/2,244.0,,,,,,,,,244.0,,129 3/4,,742,7.39,239 1/2,
1979-03-16,,,,192.3,238 3/4,243.7,,,,,,,,,243.7,,129 3/4,,744,7.35,238 3/4,
1979-03-19,,,,192.5,238 1/2,244.1,,,,,,,,,244.1,,129,,748 1/2,7.34,238 1/2,
1979-03-20,,,,195.0,245 1/4,239.5,,,,,,,,,239.5,,129 3/4,,756,7.352,245 1/4,
1979-03-21,,,,195.9,244,243.0,,,,,,,,,243.0,,130 1/4,,756 3/4,7.56,244,
1979-03-22,,,,202.5,247 1/2,242.1,,,,,,,,,242.1,,138,,772 1/4,7.625,247 1/2,
1979-03-23,,,,202.9,248 1/2,241.8,,,,,,,,,241.8,,137 1/2,,774,7.602,248 1/2,
1979-03-26,,,,205.4,249 3/4,246.2,,,,,,,,,246.2,,138,,782 3/4,7.76,249 3/4,
1979-03-27,,,,203.6,249,242.8,,,,,,,,,242.8,,136 1/4,,776,7.614,249,
1979-03-28,,,,204.4,251 1/2,242.3,,,,,,,,,242.3,,137 3/4,,782 1/4,,251 1/2,
1979-03-29,,,,202.8,250 1/4,239.6,,,,,,,,,239.6,,136 3/4,,773 1/4,7.56,250 1/4,
1979-03-30,,,,202.2,251 1/2,239.5,,,,,,,,,239.5,,137,,771 1/4,7.511,251 1/2,
1979-04-02,,,,200.4,252,239.6,,,,,,,,,239.6,,139,,763,7.521,252,
1979-04-03,,,,196.9,249 1/2,239.2,,,,,,,,,239.2,,136 1/4,,748 1/2,7.39,249 1/2,
1979-04-04,,,,198.1,250 3/4,241.7,,,,,,,,,241.7,,136 3/4,,755,7.48,250 3/4,
1979-04-05,,,,198.0,251 3/4,239.8,,,,,,,,,239.8,,137 1/2,,751,7.485,251 3/4,
1979-04-06,,,,200.8,254,240.8,,,,,,,,,240.8,,138,,767 1/2,7.575,254,
1979-04-09,,,,200.1,254,239.8,,,,,,,,,239.8,,139 1/4,,761 1/2,7.625,254,
1979-04-10,,,,196.4,252 3/4,239.2,,,,,,,,,239.2,,141,,745 1/2,7.6,252 3/4,
1979-04-11,,,,197.4,254,232.6,,,,,,,,,232.6,,143 3/4,,750 1/2,7.445,254,
1979-04-12,,,,195.3,254 1/4,233.0,,,,,,,,,233.0,,143 1/4,,733 1/2,7.449,254 1/4,
1979-04-16,,,,192.4,253,230.8,,,,,,,,,230.8,,142,,725 3/4,7.31,253,
1979-04-17,,,,193.9,255 3/4,233.4,,,,,,,,,233.4,,144 1/4,,738 1/2,7.42,255 3/4,
1979-04-18,,,,192.5,254 1/4,240.3,,,,,,,,,240.3,,142 1/4,,727,7.525,254 1/4,
1979-04-19,,,,192.3,252 1/2,238.3,,,,,,,,,238.3,,140,,733 1/4,7.39,252 1/2,
1979-04-20,,,,191.7,252 1/4,236.8,,,,,,,,,236.8,,139,,729,7.371,252 1/4,
1979-04-23,,,,191.5,253 1/2,241.6,,,,,,,,,241.6,,138 1/2,,727 1/2,7.435,253 1/2,
1979-04-24,,,,192.9,256,242.0,,,,,,,,,242.0,,140 3/4,,736,7.447,256,
1979-04-25,,,,192.9,257 1/2,243.0,,,,,,,,,243.0,,140 1/2,,737 1/4,7.555,257 1/2,
1979-04-26,,,,191.5,256 1/4,,,,,,,,,,,,135 1/2,,733 1/2,7.578,256 1/4,
1979-04-27,,,,190.2,258 1/4,248.6,,,,,,,,,248.6,,135 1/2,,728,7.756,258 1/4,
1979-04-30,,,,186.9,259 1/4,249.2,,,,,,,,,249.2,,138 1/4,,717,7.985,259 1/4,
1979-05-01,,,,186.2,261,247.8,,,,,,,,,247.8,,140 1/2,,718 1/4,7.906,261,
1979-05-02,,,,190.0,265 1/4,248.5,,,,,,,,,248.5,,146 1/2,,730,7.931,265 1/4,
1979-05-03,,,,191.8,265 1/4,249.5,,,,,,,,,249.5,,145 3/4,,733 1/4,8.025,265 1/4,
1979-05-04,,,,193.9,267,250.3,,,,,,,,,250.3,,148 3/4,,734 1/2,8.26,267,
1979-05-07,,,,189.7,259 3/4,251.7,,,,,,,,,251.7,,146 1/2,,720,8.395,259 3/4,
1979-05-08,,,,186.8,261,247.7,,,,,,,,,247.7,,146 3/4,,710 1/4,8.14,261,
1979-05-09,,,,187.6,265 1/4,252.3,,,,,,,,,252.3,,152,,716,8.348,265 1/4,
1979-05-10,,,,189.4,265 1/2,252.6,,,,,,,,,252.6,,151 1/2,,721 3/4,8.411,265 1/2,
1979-05-11,,,,188.2,261 3/4,249.8,,,,,,,,,249.8,,152 1/4,,713,8.25,261 3/4,
1979-05-14,,,,186.7,259 1/4,254.2,,,,,,,,,254.2,,151 1/4,,711 1/4,8.39,259 1/4,
1979-05-15,,,,187.4,257 3/4,255.8,,,,,,,,,255.8,,149 3/4,,713 1/4,8.352,257 3/4,
1979-05-16,,,,186.5,257 1/4,258.7,,,,,,,,,258.7,,147 1/2,,716,8.365,257 1/4,
1979-05-17,,,,190.2,260 1/4,259.7,,,,,,,,,259.7,,149 1/4,,723 1/2,8.343,260 1/4,
1979-05-18,,,,189.2,259 1/2,260.0,,,,,,,,,260.0,,148,,719 3/4,8.293,259 1/2,
1979-05-21,,,,188.9,261 1/4,267.5,,,,,,,,,267.5,,148 3/4,,723 1/2,8.55,261 1/4,
1979-05-22,,,,196.7,267 1/4,265.8,,,,,,,,,265.8,,154 1/4,,742,8.71,267 1/4,
1979-05-23,,,,197.2,266 1/2,264.7,,,,,,,,,264.7,,153 1/2,,743,8.6,266 1/2,
1979-05-24,,,,194.9,265 3/4,265.6,,,,,,,,,265.6,,152,,735 1/2,8.647,265 3/4,
1979-05-25,,,,195.2,265 1/4,270.5,,,,,,,,,270.5,,150 3/4,,734 3/4,8.853,265 1/4,
1979-05-29,,,,196.6,268 1/2,269.6,,,,,,,,,269.6,,153 1/4,,738 3/4,,268 1/2,
1979-05-30,,,,195.4,268,271.6,,,,,,,,,271.6,,152,,736,8.67,268,
1979-05-31,,,,196.8,268,276.8,,,,,,,,,276.8,,151 3/4,,739,8.766,268,
1979-06-01,,,,195.9,267,272.6,,,,,,,,,272.6,,151 1/4,,734 1/4,8.566,267,
1979-06-04,,,,196.8,269 1/4,275.5,,,,,,,,,275.5,,153 3/4,,738,8.615,269 1/4,
1979-06-05,,,,196.6,268,279.4,,,,,,,,,279.4,,151 1/2,,734 3/4,8.63,268,
1979-06-06,,,,200.1,270,280.0,,,,,,,,,280.0,,153,,748 1/2,8.54,270,
1979-06-07,,,,201.4,269 3/4,277.5,,,,,,,,,277.5,,153 3/4,,750,8.465,269 3/4,
1979-06-08,,,,202.9,273 3/4,280.5,,,,,,,,,280.5,,157,,757 1/2,8.605,273 3/4,
1979-06-11,,,,205.2,277 1/4,280.8,,,,,,,,,280.8,,157,,766 3/4,8.6,277 1/4,
1979-06-12,,,,203.7,273 3/4,275.9,,,,,,,,,275.9,,156,,760,8.4,273 3/4,
1979-06-13,,,,206.4,277 3/4,279.6,,,,,,,,,279.6,,159 1/4,,768 1/4,8.44,277 3/4,
1979-06-14,,,,211.6,284,277.7,,,,,,,,,277.7,,163,,781 1/2,8.485,284,
1979-06-15,,,,218.3,290,279.8,,,,,,,,,279.8,,165,,800,8.515,290,
1979-06-18,,,,216.5,286 1/2,278.1,,,,,,,,,278.1,,163,,788,8.425,286 1/2,
1979-06-19,,,,216.0,288 1/4,282.0,,,,,,,,,282.0,,164,,784,8.625,288 1/4,
1979-06-20,,,,223.2,298 1/4,279.8,,,,,,,,,279.8,,168 3/4,,814,8.7,298 1/4,
1979-06-21,,,,226.5,307 1/2,281.9,,,,,,,,,281.9,,168 3/4,,829,8.74,307 1/2,
1979-06-22,,,,234.3,317 1/2,282.2,,,,,,,,,282.2,,171 1/2,,858,8.73,317 1/2,
1979-06-25,,,,230.0,311 3/4,284.0,,,,,,,,,284.0,,168 3/4,,836 1/2,8.705,311 3/4,
1979-06-26,,,,227.5,311 3/4,279.6,,,,,,,,,279.6,,170 1/4,,831 1/2,8.54,311 3/4,
1979-06-27,,,,217.5,301 3/4,,,,,,,,,,,,164 1/4,,801 1/2,8.52,301 3/4,
1979-06-28,,,,207.5,294 3/4,280.3,,,,,,,,,280.3,,162,,771 1/2,8.445,294 3/4,
1979-06-29,,,,199.2,296 1/2,283.8,,,,,,,,,283.8,,165,,741 1/2,8.653,296 1/2,
1979-07-02,,,,204.5,306 1/2,284.0,,,,,,,,,284.0,,168 1/4,,747,8.554,306 1/2,
1979-07-03,,,,205.7,311 3/4,285.8,,,,,,,,,285.8,,167 1/2,,753 1/2,8.708,311 3/4,
1979-07-05,,,,213.2,317 3/4,292.8,,,,,,,,,292.8,,170 1/2,,784,8.925,317 3/4,
1979-07-06,,,,211.8,311 1/2,290.9,,,,,,,,,290.9,,166 1/2,,780 1/4,8.87,311 1/2,
1979-07-09,,,,211.8,316 3/4,293.0,,,,,,,,,293.0,,169,,790 1/4,9.065,316 3/4,
1979-07-10,,,,205.0,312,292.3,,,,,,,,,292.3,,163,,768 1/4,9.122,312,
1979-07-11,,,,207.8,316 1/2,293.2,,,,,,,,,293.2,,166,,784,9.17,316 1/2,
1979-07-12,,,,202.0,307 1/4,291.2,,,,,,,,,291.2,,160 1/4,,755,9.06,307 1/4,
1979-07-13,,,,204.8,312 3/4,290.8,,,,,,,,,290.8,,162 1/2,,767 1/2,8.974,312 3/4,
1979-07-16,,,,203.2,307 3/4,297.0,,,,,,,,,297.0,,159 1/2,,761 1/4,9.3,307 3/4,
1979-07-17,,,,204.7,311,299.0,,,,,,,,,299.0,,161,,774,9.375,311,
1979-07-18,,,,206.5,316 3/4,301.8,,,,,,,,,301.8,,162,,781,9.375,316 3/4,
1979-07-19,,,,204.0,309 1/2,301.4,,,,,,,,,301.4,,156 1/2,,774,9.385,309 1/2,
1979-07-20,,,,206.5,312 3/4,302.5,,,,,,,,,302.5,,157,,783 1/2,9.52,312 3/4,
1979-07-23,,,,204.7,306 3/4,305.7,,,,,,,,,305.7,,158 1/2,,760,9.502,306 3/4,
1979-07-24,,,,203.3,302 3/4,307.1,,,,,,,,,307.1,,153 1/4,,763,9.432,302 3/4,
1979-07-25,,,,200.8,295 1/2,304.9,,,,,,,,,304.9,,150 3/4,,743 1/2,9.44,295 1/2,
1979-07-26,,,,201.7,295 1/2,305.6,,,,,,,,,305.6,,149 1/2,,750 3/4,9.53,295 1/2,
1979-07-27,,,,196.3,285 3/4,305.9,,,,,,,,,305.9,,143 1/2,,731,,285 3/4,
1979-07-30,,,,190.1,277 1/2,296.2,,,,,,,,,296.2,,138,,709 1/4,9.265,277 1/2,
1979-07-31,,,,191.0,281 1/2,286.9,,,,,,,,,286.9,,140,,715 1/2,9.065,281 1/2,
1979-08-01,,,,191.3,288 1/2,290.9,,,,,,,,,290.9,,143 1/2,,720 1/2,9.16,288 1/2,
1979-08-02,,,,191.2,278 1/2,286.0,,,,,,,,,286.0,,138 1/2,,721 1/2,9.005,278 1/2,
1979-08-03,,,,190.9,280,286.3,,,,,,,,,286.3,,139 1/2,,714 1/4,9.045,280,
1979-08-06,,,,186.9,277 1/4,281.4,,,,,,,,,281.4,,139,,694 1/2,8.845,277 1/4,
1979-08-07,,,,187.4,277 3/4,285.2,,,,,,,,,285.2,,140,,693 1/2,8.79,277 3/4,
1979-08-08,,,,188.9,281 3/4,293.9,,,,,,,,,293.9,,145 1/2,,705 1/4,8.99,281 3/4,
1979-08-09,,,,189.9,281 1/4,299.8,,,,,,,,,299.8,,147 1/2,,706 1/2,9.125,281 1/4,
1979-08-10,,,,191.5,279 3/4,303.3,,,,,,,,,303.3,,145 1/2,,713 3/4,9.125,279 3/4,
1979-08-13,,,,186.3,273,296.8,,,,,,,,,296.8,,144 1/2,,701,8.97,273,
1979-08-14,,,,192.0,281 3/4,300.0,,,,,,,,,300.0,,149 3/4,,718 1/4,9.17,281 3/4,
1979-08-15,,,,187.9,280 1/4,300.4,,,,,,,,,300.4,,148,,710 1/4,9.16,280 1/4,
1979-08-16,,,,190.6,283 1/4,301.2,,,,,,,,,301.2,,148 1/4,,722,9.225,283 1/4,
1979-08-17,,,,190.8,282 3/4,298.2,,,,,,,,,298.2,,147 1/2,,718 3/4,9.23,282 3/4,
1979-08-20,,,,189.8,281,297.9,,,,,,,,,297.9,,145 1/4,,718,9.153,281,
1979-08-21,,,,193.5,286 3/4,307.0,,,,,,,,,307.0,,149 1/4,,734,9.353,286 3/4,
1979-08-22,,,,192.5,283 3/4,311.2,,,,,,,,,311.2,,147 1/4,,727,9.537,283 3/4,
1979-08-23,,,,192.5,280 1/4,315.1,,,,,,,,,315.1,,145 3/4,,728 1/2,9.737,280 1/4,
1979-08-24,,,,193.2,282 1/2,311.3,,,,,,,,,311.3,,147 1/4,,732 1/2,8.898,282 1/2,
1979-08-27,,,,191.7,283 1/2,314.2,,,,,,,,,314.2,,145 3/4,,718 1/2,9.93,283 1/2,
1979-08-28,,,,190.9,281 1/2,317.5,,,,,,,,,317.5,,146,,723 1/4,10.13,281 1/2,
1979-08-29,,,,191.9,284 3/4,,,,,,,,,,,,146 3/4,,730 1/2,10.285,284 3/4,
1979-08-30,,,,191.6,287,322.6,,,,,,,,,322.6,,145 3/4,,725 1/2,10.565,287,
1979-08-31,,,,192.2,287 1/4,320.2,,,,,,,,,320.2,,144 1/4,,724 1/2,10.615,287 1/4,
1979-09-04,,,,186.3,277 1/4,323.9,,,,,,,,,323.9,,138 3/4,,697 1/4,11.02,277 1/4,
1979-09-05,,,,188.6,276 1/4,333.9,,,,,,,,,333.9,,138 3/4,,707 1/4,11.75,276 1/4,
1979-09-06,,,,186.9,270 3/4,332.2,,,,,,,,,332.2,,136 1/2,,698 1/2,11.805,270 3/4,
1979-09-07,,,,186.2,271 1/2,339.4,,,,,,,,,339.4,,138 1/2,,696 3/4,11.92,271 1/2,
1979-09-10,,,,186.9,276 1/2,341.9,,,,,,,,,341.9,,140,,704 1/4,12.54,276 1/2,
1979-09-11,,,,184.7,274 1/2,339.0,,,,,,,,,339.0,,139,,698,12.635,274 1/2,
1979-09-12,,,,186.2,274 1/4,336.3,,,,,,,,,336.3,,139 1/2,,699 1/2,12.24,274 1/4,
1979-09-13,,,,198.0,281,354.7,,,,,,,,,354.7,,143 3/4,,727 1/2,12.65,281,
1979-09-14,,,,188.8,276 1/4,346.9,,,,,,,,,346.9,,143 1/4,,716,13.35,276 1/4,
1979-09-17,,,,190.3,277 1/4,356.9,,,,,,,,,356.9,,146,,720 1/4,14.25,277 1/4,
1979-09-18,,,,192.2,279 3/4,366.9,,,,,,,,,366.9,,147 1/2,,722 1/2,15.9,279 3/4,
1979-09-19,,,,189.3,276 1/2,377.0,,,,,,,,,377.0,,146,,699 1/2,15.2,276 1/2,
1979-09-20,,,,191.9,281 1/4,373.0,,,,,,,,,373.0,,158 1/2,,726 1/4,15.3,281 1/4,
1979-09-21,,,,193.0,280,375.8,,,,,,,,,375.8,,156 1/2,,724,15.75,280,
1979-09-24,,,,191.6,281 1/4,374.6,,,,,,,,,374.6,,156 1/2,,720,15.97,281 1/4,
1979-09-25,,,,189.2,276 1/2,372.7,,,,,,,,,372.7,,152 1/2,,704 3/4,15.83,276 1/2,
1979-09-26,,,,189.2,276 1/2,380.4,,,,,,,,,380.4,,153 1/2,,706 3/4,,276 1/2,
1979-09-27,,,,198.8,285 1/2,399.0,,,,,,,,,399.0,,158 3/4,,727 3/4,16.5,285 1/2,
1979-09-28,,,,193.4,282 1/2,395.0,,,,,,,,,395.0,,157 1/4,,712 1/4,16.8,282 1/2,
1979-10-01,,,,196.4,290 1/2,416.0,,,,,,,,,416.0,,161 3/4,,722 1/2,17.2,290 1/2,
1979-10-02,,,,193.8,287 1/2,411.0,,,,,,,,,411.0,,159 1/4,,717,17.3,287 1/2,
1979-10-03,,,,192.5,289 3/4,393.5,,,,,,,,,393.5,,160,,716,17.31,289 3/4,
1979-10-04,,,,191.5,290 3/4,369.7,,,,,,,,,369.7,,161 1/2,,713,17.91,290 3/4,
1979-10-05,,,,192.0,288 1/2,384.1,,,,,,,,,384.1,,159 1/4,,710 1/2,16.51,288 1/2,
1979-10-08,,,,188.2,285 3/4,366.8,,,,,,,,,366.8,,157 1/2,,699 1/2,15.91,285 3/4,
1979-10-09,,,,186.2,282,393.5,,,,,,,,,393.5,,153,,689,16.71,282,
1979-10-10,,,,186.5,281 1/2,415.7,,,,,,,,,415.7,,154,,690,17.51,281 1/2,
1979-10-11,,,,185.8,280 3/4,386.8,,,,,,,,,386.8,,154,,683,17.8,280 3/4,
1979-10-12,,,,185.5,281 1/4,395.0,,,,,,,,,395.0,,153 1/4,,676 1/2,17.8,281 1/4,
1979-10-15,,,,182.5,276,398.3,,,,,,,,,398.3,,148 1/2,,657 1/2,17.82,276,
1979-10-16,,,,181.0,277,387.6,,,,,,,,,387.6,,146 3/4,,659 1/4,17.42,277,
1979-10-17,,,,182.7,279 1/2,385.3,,,,,,,,,385.3,,150,,663,17.3,279 1/2,
