Date,CL1 Comdty - Last Price,CO1 Comdty - Last Price,CP1 Comdty - Last Price
2010-10-15,81.25,82.45,41780
2010-10-14,82.69,84.53,42160
2010-10-13,83.01,84.64,41850
2010-10-12,87.79,90.48,46420
2010-10-11,87.81,88.96,43400
2010-10-09,76.45,78.16,39370
2010-10-08,80.25,79.6,42200
2010-10-06,75.48,75.29,42010
2010-10-05,76.8,80.12,47330
2010-10-03,82.09,80.48,43760
2010-10-02,74.52,72.54,40770
2010-09-30,79.97,82.31,39950
2010-09-29,77.86,80.77,40000
2010-09-28,76.18,78.71,39830
2010-09-27,76.52,78.57,39950
2010-09-24,76.49,78.87,39850
2010-09-22,74.71,77.95,40110
2010-09-21,73.52,78.42,40310
2010-09-17,73.66,78.21,40220
2010-09-16,74.57,78.48,40070
2010-09-15,76.02,78.91,39660
2010-09-14,76.8,79.16,39660
2010-09-13,77.19,79.03,39760
2010-09-12,88.37,90.99,46570
2010-09-11,86.72,88.33,43180
2010-09-09,74.25,77.47,39710
2010-09-08,81.48,80.99,42000
2010-09-07,76.09,75.42,40450
2010-09-06,74.38,74.27,41560
2010-09-04,84.92,84.83,48900
2010-09-03,81.49,79.91,43600
2010-09-02,73.75,72.13,40000
2010-08-31,71.92,74.64,39950
2010-08-30,74.7,76.6,40050
2010-08-27,75.17,76.65,39890
2010-08-26,73.36,75.02,39850
2010-08-25,72.52,73.48,39680
2010-08-24,71.63,72.38,39780
2010-08-23,73.1,73.62,39900
2010-08-20,73.46,74.26,40040
2010-08-19,74.43,75.3,40440
2010-08-18,75.42,76.47,40420
2010-08-17,75.77,76.93,40000
2010-08-16,75.24,74.85,40160
2010-08-13,75.39,75.11,40490
2010-08-12,88.28,90.77,46190
2010-08-11,87.06,88.46,43300
2010-08-10,82.66,84.03,41880
2010-08-09,74.67,78.17,39380
2010-08-07,75.44,74.71,39820
2010-08-06,71.99,72.3,41900
2010-08-04,85.39,84.81,48540
2010-08-03,81.87,80.47,44250
2010-08-02,71.89,70.11,39770
2010-08-01,82.75,81.37,47100
2010-07-30,78.95,78.18,40160
2010-07-29,78.36,77.59,40030
2010-07-28,76.99,76.06,40050
2010-07-27,77.5,76.13,40060
2010-07-26,78.98,77.5,40200
2010-07-23,78.98,77.45,40200
2010-07-22,79.3,77.82,39800
2010-07-21,76.56,75.37,40020
2010-07-20,77.44,76.22,40080
2010-07-16,76.01,75.37,40010
2010-07-15,76.62,76.19,40400
2010-07-14,77.04,76.77,40680
2010-07-13,77.15,76.65,39750
2010-07-12,88.69,91.39,45520
2010-07-10,81.67,83.43,42590
2010-07-09,74.09,77.74,39190
2010-07-07,74.07,73.51,38500
2010-07-06,71.44,72.12,40810
2010-07-05,75.11,78.27,46130
2010-07-04,85.88,85.59,49200
2010-07-01,82.66,81.51,47000
2010-06-30,75.63,75.01,42400
2010-06-29,75.94,75.44,42460
2010-06-28,78.25,77.59,42580
2010-06-25,78.86,78.12,42450
2010-06-24,76.51,76.47,42510
2010-06-23,76.35,76.27,42750
2010-06-22,77.21,78.04,42970
2010-06-21,77.82,78.82,43200
2010-06-18,77.18,78.22,42920
2010-06-17,76.79,78.68,42980
2010-06-16,77.67,78.14,43000
2010-06-15,76.94,76.2,42400
2010-06-14,75.12,75.2,42640
2010-06-12,89.38,91.45,45950
2010-06-10,83.23,85.06,42610
2010-06-08,80.7,80.16,42570
2010-06-07,71.98,71.45,38730
2010-06-05,77.11,79.83,48000
2010-06-04,86.84,86.15,49160
2010-06-01,83.18,81.89,46500
2010-05-28,73.97,74.02,44490
2010-05-27,74.55,74.66,44420
2010-05-26,71.51,71.74,44200
2010-05-25,68.75,69.55,44190
2010-05-24,70.21,71.17,44440
2010-05-21,70.04,71.68,44290
2010-05-20,68.01,71.84,44690
2010-05-19,69.87,73.69,44800
2010-05-18,69.41,74.43,45780
2010-05-17,70.08,75.1,45730
2010-05-14,71.61,77.18,47200
2010-05-13,74.4,80.11,47820
2010-05-11,86.85,88.11,43440
2010-05-10,82.82,84.84,42110
2010-05-08,82.01,81.61,42580
2010-05-04,86.62,85.88,48890
2010-05-03,81.5,79.89,43220
2010-05-02,71.19,69.59,40690
2010-05-01,81.77,80.59,46300
2010-04-30,86.15,87.44,49200
2010-04-28,83.22,86.16,49160
2010-04-27,82.44,85.78,49150
2010-04-26,84.2,86.83,49100
2010-04-23,85.12,87.25,48900
2010-04-22,83.7,85.67,48900
2010-04-21,83.68,85.7,48710
2010-04-20,83.45,84.8,48460
2010-04-19,81.45,84.23,48410
2010-04-16,83.24,85.99,49200
2010-04-15,85.51,87.17,49200
2010-04-14,85.84,86.15,48740
2010-04-13,84.05,84.72,48540
2010-04-11,86.49,88.0,42720
2010-04-10,81.47,83.28,42260
2010-04-08,82.47,82.2,42240
2010-04-06,71.51,72.09,43260
2010-04-03,80.21,78.54,42650
2010-04-02,73.14,72.13,42880
2010-04-01,81.51,80.12,45900
2010-03-31,83.76,82.7,44100
2010-03-30,82.37,81.28,44150
2010-03-29,82.17,81.17,44130
2010-03-26,80.0,79.29,44100
2010-03-25,80.53,79.61,43980
2010-03-24,80.61,79.62,43950
2010-03-23,81.91,80.7,43920
2010-03-19,80.68,79.88,44000
2010-03-18,82.2,81.48,44000
2010-03-17,82.93,81.96,44000
2010-03-16,81.7,79.02,43400
2010-03-15,79.8,77.89,43750
2010-03-12,89.19,91.42,45860
2010-03-09,74.6,76.67,39250
2010-03-08,82.55,82.68,42400
2010-03-06,74.61,75.41,43380
2010-03-03,80.87,79.25,42600
2010-03-02,76.98,75.92,42960
2010-02-26,79.66,77.59,41850
2010-02-25,78.17,76.29,41890
2010-02-24,80.0,78.09,41890
2010-02-23,78.86,77.25,42110
2010-02-22,80.16,78.61,42300
2010-02-19,79.81,78.19,41900
2010-02-18,79.06,77.78,41800
2010-02-17,77.33,76.27,41700
2010-02-16,77.01,75.68,40850
2010-02-12,88.0,90.69,45470
2010-02-11,83.9,85.41,41690
2010-02-09,75.02,76.93,39390
2010-02-08,81.34,80.82,41500
2010-02-07,72.14,71.65,38960
2010-02-06,72.86,73.75,41400
2010-02-03,79.68,78.18,42330
2010-02-02,77.23,76.06,42000
2010-01-29,72.89,71.46,44180
2010-01-28,73.64,72.13,44200
2010-01-27,73.67,72.24,44190
2010-01-26,74.71,73.29,44080
2010-01-25,75.26,73.69,44190
2010-01-22,74.54,72.83,44310
2010-01-21,76.08,74.58,45030
2010-01-20,77.62,76.32,45030
2010-01-19,79.02,77.63,44960
2010-01-15,78.0,77.11,45380
2010-01-14,79.39,77.82,45700
2010-01-13,79.65,78.31,45450
2010-01-12,86.75,88.87,44060
2010-01-11,82.95,84.62,40790
2010-01-10,81.58,83.75,42040
2010-01-09,73.91,76.35,39010
2010-01-07,72.95,72.34,40010
2010-01-06,72.58,72.71,42050
2010-01-04,84.87,84.01,47300
2010-01-03,78.7,76.89,43250
2010-01-02,74.43,73.11,40590
2009-12-30,79.28,78.03,42520
2009-12-29,78.87,77.64,42370
2009-12-28,78.77,77.32,42320
2009-12-24,78.05,76.31,42250
2009-12-22,74.4,73.46,41850
2009-12-21,72.47,72.99,42280
2009-12-18,73.36,73.75,41660
2009-12-17,72.65,73.37,42070
2009-12-16,72.66,73.55,41710
2009-12-15,70.69,72.05,41570
2009-12-14,69.51,71.89,41400
2009-12-11,76.94,76.02,44220
2009-12-08,70.16,72.89,42500
2009-12-06,72.04,70.92,42950
2009-12-05,58.85,57.94,34500
2009-12-03,47.03,45.09,25590
2009-12-02,33.98,44.65,25350
2009-11-30,77.28,78.47,43690
2009-11-27,76.05,77.18,43510
2009-11-25,77.96,78.44,43620
2009-11-24,76.02,76.46,43660
2009-11-20,76.72,77.2,43750
2009-11-19,77.46,77.64,44160
2009-11-18,79.58,79.47,44230
2009-11-17,79.14,78.97,44170
2009-11-16,78.9,78.76,43620
2009-11-13,76.35,75.55,43720
2009-11-12,69.87,71.88,41640
2009-11-11,79.28,77.95,43800
2009-11-09,69.29,67.69,40030
2009-11-08,69.45,72.46,43500
2009-11-06,72.68,71.79,43060
2009-11-05,58.5,57.48,35100
2009-11-03,42.33,41.4,26800
2009-10-30,77.0,75.2,41530
2009-10-29,79.87,78.04,41410
2009-10-28,77.46,75.86,41560
2009-10-27,79.55,77.92,41620
2009-10-26,78.68,77.26,41590
2009-10-23,80.5,78.92,42010
2009-10-22,81.19,79.51,41900
2009-10-21,81.37,79.69,41100
2009-10-20,79.09,77.24,41190
2009-10-19,79.61,77.77,41210
2009-10-16,78.53,76.99,41220
2009-10-15,77.58,74.45,40250
2009-10-14,75.18,73.1,39980
2009-10-13,74.15,72.4,39600
2009-10-12,70.54,71.86,41370
2009-10-11,79.05,77.5,44000
2009-10-09,71.94,69.86,40400
2009-10-08,70.6,73.5,43520
2009-10-07,59.89,60.52,36830
2009-10-06,71.33,70.8,42540
2009-10-03,45.71,43.96,27070
2009-10-02,37.55,44.61,26200
2009-09-30,70.61,69.07,39100
2009-09-29,66.71,65.49,39100
2009-09-28,66.84,65.54,39100
2009-09-25,66.02,65.11,39250
2009-09-24,65.89,64.82,39670
2009-09-18,72.04,71.32,40030
2009-09-17,72.47,71.55,40130
2009-09-16,72.51,71.67,39400
2009-09-15,70.93,67.35,39110
2009-09-14,68.86,67.44,38840
2009-09-12,70.67,72.39,42670
2009-09-11,79.43,77.77,43900
2009-09-10,71.77,70.0,38740
2009-09-09,71.31,69.83,40190
2009-09-07,60.41,61.1,36880
2009-09-06,70.01,69.62,41970
2009-09-04,52.24,54.06,32200
2009-09-03,47.07,44.13,27390
2009-09-02,39.56,46.02,26020
2009-09-01,40.83,44.42,26690
2009-08-31,69.96,69.65,42670
2009-08-28,72.74,72.79,42740
2009-08-27,72.49,72.51,42590
2009-08-26,71.43,71.65,42660
2009-08-25,72.05,71.82,42900
2009-08-24,74.37,74.26,43100
2009-08-21,73.89,74.19,42600
2009-08-20,72.54,73.33,43080
2009-08-19,72.42,74.59,42490
2009-08-18,69.19,72.37,42120
2009-08-17,66.75,70.54,41980
2009-08-14,67.51,72.41,43500
2009-08-13,70.52,73.48,43400
2009-08-12,72.62,75.19,43450
2009-08-10,71.69,69.77,37890
2009-08-09,71.1,69.42,39360
2009-08-07,60.14,60.43,37500
2009-08-06,68.09,67.88,41500
2009-08-05,58.63,58.14,35170
2009-08-04,49.38,51.59,30840
2009-08-01,41.7,44.67,26810
2009-07-31,69.45,71.7,38590
2009-07-30,66.94,70.11,38510
2009-07-29,63.35,66.53,38600
2009-07-28,67.23,69.88,38750
2009-07-27,68.38,70.81,38850
2009-07-24,68.05,70.32,38700
2009-07-23,67.16,69.25,38300
2009-07-22,65.4,67.21,38230
2009-07-21,64.72,66.87,38260
2009-07-17,63.56,65.38,37820
2009-07-16,62.02,62.75,38070
2009-07-15,61.54,63.09,37420
2009-07-14,59.52,60.86,37000
2009-07-13,59.69,60.69,36360
2009-07-12,73.93,76.43,44150
2009-07-10,69.57,67.2,38700
2009-07-08,70.93,73.59,43470
2009-07-07,62.93,63.23,39000
2009-07-05,56.71,56.47,34570
2009-07-04,49.15,51.22,32090
2009-07-01,42.63,45.86,29140
2009-06-30,69.89,69.3,42290
2009-06-29,71.49,70.99,42030
2009-06-26,69.16,68.92,42390
2009-06-25,70.23,69.78,42000
2009-06-24,68.67,68.33,41980
2009-06-23,69.24,68.8,41210
2009-06-22,66.93,66.98,42320
2009-06-19,69.55,69.19,42700
2009-06-18,71.37,71.06,42300
2009-06-17,71.03,70.85,42720
2009-06-16,70.47,70.24,42050
2009-06-15,70.62,69.44,42500
2009-06-11,77.43,75.87,44740
2009-06-10,70.88,68.56,38500
2009-06-08,71.94,74.83,43790
2009-06-07,64.05,64.05,39220
2009-06-04,51.05,52.24,33060
2009-06-03,45.52,44.85,26890
2009-06-02,40.17,46.21,25910
2009-06-01,48.58,50.53,28330
2009-05-29,66.31,65.52,35060
2009-05-28,65.08,64.39,34970
2009-05-27,63.45,62.5,35000
2009-05-26,62.45,61.24,34740
2009-05-22,61.67,60.78,34850
2009-05-21,61.05,59.93,34760
2009-05-20,62.04,60.59,34700
2009-05-19,59.65,58.92,34770
2009-05-18,59.03,58.47,33820
2009-05-15,56.34,55.98,34610
2009-05-14,58.62,56.69,34290
2009-05-13,58.02,57.34,34990
2009-05-11,79.62,77.99,44350
2009-05-10,70.41,68.04,38630
2009-05-08,71.97,75.51,43200
2009-05-06,68.44,68.34,41420
2009-05-03,43.61,43.64,27530
2009-05-02,41.17,46.46,24660
2009-05-01,48.81,49.62,26390
2009-04-30,51.12,50.8,31290
2009-04-28,49.92,49.99,31140
2009-04-27,50.14,50.32,31150
2009-04-24,51.55,51.67,31200
2009-04-23,49.62,50.11,31180
2009-04-22,48.85,49.81,31200
2009-04-21,46.51,49.82,31090
2009-04-20,45.88,49.86,31700
2009-04-17,50.33,53.35,31700
2009-04-16,49.98,53.06,31800
2009-04-15,49.25,51.79,31820
2009-04-14,49.41,51.96,31850
2009-04-13,50.05,52.14,32520
2009-04-12,75.47,77.52,43440
2009-04-11,80.4,78.89,44150
2009-04-09,68.02,66.82,39030
2009-04-08,71.42,74.28,42800
2009-04-06,68.81,68.71,39900
2009-04-03,45.38,46.12,26210
2009-04-02,40.32,44.15,24470
2009-03-31,49.66,49.23,28120
2009-03-30,48.41,47.99,28160
2009-03-27,52.38,51.98,28300
2009-03-26,54.34,53.46,28310
2009-03-25,52.77,51.75,28150
2009-03-24,53.98,53.5,28370
2009-03-23,53.8,53.47,28060
2009-03-19,51.61,50.67,27370
2009-03-18,48.14,47.66,27460
2009-03-17,49.16,48.24,26880
2009-03-16,47.35,43.98,26160
2009-03-13,46.25,44.93,26970
2009-03-12,76.46,78.36,43520
2009-03-09,67.96,67.12,39270
2009-03-08,71.58,73.55,42470
2009-03-06,66.12,65.88,40830
2009-03-04,52.51,53.47,31570
2009-03-03,41.65,43.7,25300
2009-03-02,40.78,44.08,24460
2009-02-27,44.76,46.35,25200
2009-02-26,45.22,46.51,25280
2009-02-25,42.5,44.29,25170
2009-02-24,39.96,42.5,24870
2009-02-23,38.44,40.99,24900
2009-02-20,38.94,41.89,24950
2009-02-19,39.48,41.99,24730
2009-02-18,34.62,39.55,24720
2009-02-17,34.93,41.03,25180
2009-02-13,37.51,44.81,25500
2009-02-12,76.6,77.88,43720
2009-02-11,78.13,76.55,42800
2009-02-10,69.95,68.07,38650
2009-02-09,68.05,67.66,39500
2009-02-07,66.73,66.65,41350
2009-02-06,68.55,68.17,40480
2009-02-04,52.64,52.75,30100
2009-02-03,40.15,42.21,26790
2009-02-02,40.08,43.82,25100
2009-01-30,41.68,45.88,25140
2009-01-29,41.44,45.4,25200
2009-01-28,42.16,44.9,25210
2009-01-27,41.58,43.73,25610
2009-01-26,45.73,46.96,25370
2009-01-23,46.47,48.37,24900
2009-01-22,43.67,45.39,25150
2009-01-21,43.55,45.02,24790
2009-01-20,38.74,43.62,25040
2009-01-16,36.51,46.57,26050
2009-01-15,35.4,44.69,25550
2009-01-14,37.28,45.08,26060
2009-01-13,37.78,44.83,24550
2009-01-12,78.37,79.35,43350
2009-01-10,70.82,69.19,38740
2009-01-09,68.05,67.73,40850
2009-01-07,69.31,68.79,42300
2009-01-06,68.58,67.97,39210
2009-01-05,53.2,52.85,30740
2009-01-04,48.39,48.44,28910
2008-12-30,39.03,40.15,23500
2008-12-29,40.02,40.55,23460
2008-12-26,37.71,38.37,23220
2008-12-24,35.35,36.61,23380
2008-12-22,39.91,41.45,23850
2008-12-19,33.87,44.0,23670
2008-12-18,36.22,43.36,23980
2008-12-17,40.06,45.53,24210
2008-12-16,43.6,44.56,24280
2008-12-15,44.51,44.6,24680
2008-12-12,46.28,46.41,24160
2008-12-11,56.16,52.37,32920
2008-12-09,101.18,97.58,66440
2008-12-08,113.01,111.15,77870
2008-12-06,136.74,136.09,85890
2008-12-05,124.23,122.91,77110
2008-12-03,109.92,106.27,63120
2008-12-02,92.78,92.86,59480
2008-11-28,54.43,53.49,30390
2008-11-26,54.44,53.92,30190
2008-11-25,50.77,50.35,30520
2008-11-21,49.93,49.19,29980
2008-11-20,49.62,48.08,30400
2008-11-19,53.62,51.72,30820
2008-11-18,54.39,51.84,30950
2008-11-17,54.95,52.31,31380
2008-11-14,57.04,54.24,31860
2008-11-13,58.24,51.99,31050
2008-11-12,47.98,47.39,23670
2008-11-11,59.33,55.71,33480
2008-11-09,100.87,97.64,66470
2008-11-08,114.45,112.67,79310
2008-11-07,145.08,144.49,93200
2008-11-06,136.38,135.02,84840
2008-11-04,110.14,108.75,64760
2008-11-03,108.75,105.25,62320
2008-11-01,92.69,91.07,61070
2008-10-31,67.81,65.32,42790
2008-10-30,65.96,63.71,43000
2008-10-29,67.5,65.47,42650
2008-10-28,62.73,60.29,42350
2008-10-27,63.22,61.41,42160
2008-10-24,64.15,62.05,42660
2008-10-23,67.84,65.92,43190
2008-10-22,66.75,64.52,43550
2008-10-21,70.89,69.72,44700
2008-10-20,74.25,72.03,44650
2008-10-17,71.85,69.6,44150
2008-10-16,69.85,66.32,44440
2008-10-15,74.54,70.8,46690
2008-10-14,78.63,74.53,48730
2008-10-12,43.52,42.4,23620
2008-10-11,62.41,59.08,35200
2008-10-10,77.7,74.09,47290
2008-10-09,102.58,98.97,67660
2008-10-07,141.65,142.03,90520
2008-10-06,131.31,131.02,84510
2008-10-04,110.11,108.2,64390
2008-10-03,107.9,104.16,62020
2008-10-01,93.71,92.22,61910
2008-09-30,100.64,98.17,64520
2008-09-29,96.37,93.98,64830
2008-09-26,106.89,103.54,64830
2008-09-25,108.02,104.6,64730
2008-09-24,105.73,102.45,64930
2008-09-22,120.92,106.04,64770
2008-09-19,104.55,99.61,63950
2008-09-18,97.88,95.19,63160
2008-09-17,97.16,94.84,62930
2008-09-16,91.15,89.22,62320
2008-09-12,42.07,41.53,23720
2008-09-10,86.59,82.66,49840
2008-09-09,103.26,100.34,68430
2008-09-07,136.05,136.58,91310
2008-09-06,134.35,133.91,85240
2008-09-05,125.96,125.4,76270
2008-09-04,110.87,108.47,64420
2008-09-01,95.67,94.37,62710
2008-08-29,115.46,114.05,77710
2008-08-28,115.59,114.17,77860
2008-08-27,118.15,116.22,77760
2008-08-26,116.27,114.63,77880
2008-08-25,115.11,114.03,78050
2008-08-22,114.59,113.92,78820
2008-08-21,121.18,120.16,77800
2008-08-20,114.98,114.36,77660
2008-08-19,114.53,113.25,76980
2008-08-18,112.87,111.94,77700
2008-08-15,113.77,112.55,77150
2008-08-14,115.01,112.64,78170
2008-08-13,116.0,113.47,77190
2008-08-12,43.71,43.42,23550
2008-08-10,88.95,84.36,48810
2008-08-09,106.34,103.44,70130
2008-08-08,115.2,113.33,79630
2008-08-07,136.04,136.43,92370
2008-08-05,123.69,122.84,75500
2008-08-04,108.5,106.34,64370
2008-08-02,91.77,91.94,58070
2008-08-01,96.33,95.54,62370
2008-07-31,124.08,123.98,88730
2008-07-30,126.77,127.1,88690
2008-07-29,122.19,122.71,88910
2008-07-28,124.73,125.84,88590
2008-07-25,123.26,124.52,88650
2008-07-24,125.49,126.44,88550
2008-07-23,124.44,125.29,88700
2008-07-22,127.95,129.55,89420
2008-07-18,128.88,130.19,89200
2008-07-17,129.29,131.07,89290
2008-07-16,134.6,136.19,89940
2008-07-15,138.74,138.75,92660
2008-07-14,145.18,143.92,93090
2008-07-11,61.04,57.35,33920
2008-07-10,90.06,84.66,52610
2008-07-08,120.02,117.86,80280
2008-07-07,141.37,141.87,93940
2008-07-05,123.53,122.32,75200
2008-07-04,109.09,107.14,63720
2008-07-03,105.15,102.38,62430
2008-07-02,88.11,88.51,56880
2008-07-01,95.09,94.39,62990
2008-06-30,140.0,139.83,86070
2008-06-27,140.21,140.31,86070
2008-06-26,139.64,139.83,85760
2008-06-25,134.55,134.33,85990
2008-06-24,137.0,136.46,85970
2008-06-23,136.74,135.91,85880
2008-06-20,134.62,134.86,85070
2008-06-19,131.93,132.0,85980
2008-06-18,136.68,136.44,85710
2008-06-17,134.01,133.72,86040
2008-06-16,134.61,134.71,85880
2008-06-13,134.86,134.25,86480
2008-06-11,60.77,57.43,35360
2008-06-10,87.81,83.68,53670
2008-06-08,118.58,117.0,80000
2008-06-06,138.54,137.69,81750
2008-06-03,105.47,102.61,62520
2008-06-02,87.14,87.78,56900
2008-05-30,127.35,127.78,78380
2008-05-29,126.62,126.89,78550
2008-05-28,131.03,130.93,78080
2008-05-27,128.85,128.31,78790
2008-05-23,132.19,131.57,78740
2008-05-22,130.81,130.51,79260
2008-05-21,133.17,132.7,77970
2008-05-20,129.07,127.84,77190
2008-05-19,127.05,125.06,76920
2008-05-16,126.29,124.99,76680
2008-05-15,124.12,121.25,77070
2008-05-14,124.22,121.86,77590
2008-05-13,125.8,124.1,76120
2008-05-12,40.81,39.74,23550
2008-05-11,65.3,61.87,37340
2008-05-09,106.23,104.09,68670
2008-05-08,119.17,117.7,80220
2008-05-06,127.79,127.54,78440
2008-05-03,104.52,101.64,60900
2008-05-02,88.41,88.82,58230
2008-04-30,113.46,111.36,66900
2008-04-28,118.75,116.74,67040
2008-04-25,118.52,116.34,66860
2008-04-24,116.06,114.34,67070
2008-04-23,118.3,116.46,67020
2008-04-22,119.37,115.95,66710
2008-04-21,117.48,114.43,66820
2008-04-18,116.69,113.92,66250
2008-04-17,114.86,112.43,66000
2008-04-16,114.93,112.66,65480
2008-04-15,113.79,111.31,64860
2008-04-14,111.76,109.84,64180
2008-04-12,43.67,42.28,24320
2008-04-11,70.53,66.44,35360
2008-04-09,107.89,106.3,71730
2008-04-08,121.41,120.68,83190
2008-04-06,122.3,122.1,78640
2008-04-04,106.23,104.9,62630
2008-04-03,99.52,97.52,62330
2008-04-02,90.02,90.47,57960
2008-04-01,97.91,96.79,63670
2008-03-31,101.58,100.3,61790
2008-03-28,105.62,103.77,61910
2008-03-27,107.58,105.0,61850
2008-03-26,105.9,103.99,61760
2008-03-25,101.22,100.6,61490
2008-03-24,100.86,99.86,61200
2008-03-19,104.48,100.72,62210
2008-03-18,109.42,105.56,61040
2008-03-17,105.68,101.75,62280
2008-03-14,110.21,107.55,62980
2008-03-13,110.33,107.54,62310
2008-03-12,46.79,45.44,25070
2008-03-10,93.88,90.25,57120
2008-03-09,109.35,108.06,71220
2008-03-07,145.29,146.08,93820
2008-03-06,124.31,124.58,80270
2008-03-04,103.83,102.52,62940
2008-03-03,102.45,100.48,61840
2008-02-29,101.84,100.1,61000
2008-02-28,102.59,100.9,60970
2008-02-27,99.64,98.27,61360
2008-02-26,100.88,99.47,61000
2008-02-25,99.23,97.69,61060
2008-02-22,98.81,97.01,60570
2008-02-21,98.23,96.24,61570
2008-02-20,100.74,98.42,61170
2008-02-19,100.01,98.56,60510
2008-02-15,95.5,94.63,60670
2008-02-14,95.46,95.09,60070
2008-02-13,93.27,93.32,59520
2008-02-12,46.96,45.44,25070
2008-02-10,93.97,90.56,59730
2008-02-09,109.71,108.34,70380
2008-02-07,143.57,144.26,91680
2008-02-06,127.76,128.02,79810
2008-02-05,116.32,114.56,69030
2008-02-04,104.83,103.75,61250
2008-01-31,91.75,92.21,59600
2008-01-30,92.33,92.53,59700
2008-01-29,91.64,92.0,59680
2008-01-28,90.99,91.38,59430
2008-01-25,90.71,90.9,59500
2008-01-24,89.41,89.07,58900
2008-01-23,86.99,86.62,59160
2008-01-22,89.85,88.45,58360
2008-01-18,90.57,89.23,59470
2008-01-17,90.13,88.75,59900
2008-01-16,90.84,89.75,59510
2008-01-15,91.9,90.98,60750
2008-01-12,49.28,47.97,28540
2008-01-10,98.53,95.33,63420
2008-01-08,125.1,124.18,81370
2008-01-07,140.97,140.67,91050
2008-01-05,112.52,110.5,69700
2008-01-04,100.98,100.17,59750
2008-01-02,88.96,89.44,58550
2007-12-28,96.0,93.88,60920
2007-12-27,96.62,94.78,60950
2007-12-26,95.97,93.94,60900
2007-12-21,93.31,92.46,60600
2007-12-20,91.06,90.88,60700
2007-12-19,91.24,91.48,60620
2007-12-18,90.49,90.12,60550
2007-12-17,90.63,91.29,60520
2007-12-14,91.27,92.67,60440
2007-12-13,92.25,92.12,60560
2007-12-12,94.39,94.02,58790
2007-12-11,94.62,91.98,60800
2007-12-10,83.69,80.55,55220
2007-12-09,79.91,77.68,51950
2007-12-07,72.5,76.4,53740
2007-12-06,65.35,68.79,49820
2007-12-04,63.85,68.72,47950
2007-12-03,58.91,60.74,43140
2007-12-01,52.99,52.95,38620
2007-11-30,88.71,88.26,60860
2007-11-29,91.01,90.22,60880
2007-11-28,90.62,89.81,60920
2007-11-27,94.42,92.52,61100
2007-11-26,97.7,95.32,61300
2007-11-21,97.29,94.84,61290
2007-11-20,98.03,95.49,60600
2007-11-19,94.64,92.28,60800
2007-11-16,95.1,91.62,59860
2007-11-15,93.43,90.94,60340
2007-11-14,94.09,91.36,59730
2007-11-13,91.17,88.83,60720
2007-11-12,90.02,89.99,58790
2007-11-10,83.08,80.15,54940
2007-11-09,78.23,76.38,51680
2007-11-07,72.56,75.44,53750
2007-11-06,65.97,69.56,49350
2007-11-05,62.37,66.83,47660
2007-11-04,62.01,67.84,47920
2007-11-01,51.88,51.7,38980
2007-10-31,94.53,90.63,56380
2007-10-30,90.38,87.44,56470
2007-10-29,93.53,90.32,56460
2007-10-26,91.86,88.69,56480
2007-10-25,90.46,87.48,56100
2007-10-24,87.1,84.37,55790
2007-10-23,85.27,82.85,55850
2007-10-22,87.56,83.27,55760
2007-10-19,88.6,83.79,56100
2007-10-18,89.47,84.6,56080
2007-10-17,87.4,83.13,56100
2007-10-16,87.61,84.16,56300
2007-10-15,86.13,82.75,55360
2007-10-12,87.86,88.04,58910
2007-10-10,81.3,78.6,54270
2007-10-09,77.49,75.48,51070
2007-10-08,71.47,70.39,50150
2007-10-07,72.81,76.4,53900
2007-10-05,61.81,65.79,47360
2007-10-04,61.89,67.42,47590
2007-10-01,54.02,53.69,39920
2007-09-28,81.66,79.17,53130
2007-09-27,82.88,80.03,53080
2007-09-26,80.3,77.43,53070
2007-09-25,79.53,77.62,53180
2007-09-21,81.62,79.3,53050
2007-09-20,83.32,79.09,52920
2007-09-19,81.93,78.47,53140
2007-09-18,81.51,77.59,52670
2007-09-14,79.1,76.22,52450
2007-09-13,80.09,77.4,52490
2007-09-11,96.32,93.18,62450
2007-09-10,80.26,77.49,53710
2007-09-08,71.59,70.21,50640
2007-09-07,72.19,75.78,53870
2007-09-05,61.55,65.2,47600
2007-09-04,61.51,66.59,48100
2007-09-03,60.05,61.13,43650
2007-09-02,59.89,59.01,42850
2007-09-01,55.64,55.18,39820
2007-08-31,74.04,72.69,49840
2007-08-30,73.36,71.9,49860
2007-08-29,73.51,72.13,49760
2007-08-28,71.73,70.55,49940
2007-08-27,71.97,70.95,49910
2007-08-24,71.09,70.62,49860
2007-08-23,69.83,69.86,49660
2007-08-22,69.26,68.7,49460
2007-08-21,69.47,68.69,49570
2007-08-20,71.12,69.85,49520
2007-08-17,71.98,70.44,48980
2007-08-16,71.0,69.42,50150
2007-08-15,73.33,71.64,50220
2007-08-14,72.38,70.51,50150
2007-08-13,71.62,70.23,50280
2007-08-11,95.46,92.79,62300
2007-08-08,72.15,70.99,50570
2007-08-06,64.76,68.6,50240
2007-08-05,62.26,65.54,47200
2007-08-03,61.64,62.33,43460
2007-08-02,59.71,59.03,41740
2007-07-31,78.21,77.05,53460
2007-07-30,76.83,75.74,53500
2007-07-27,77.02,76.26,53510
2007-07-26,74.95,75.18,53730
2007-07-25,75.88,76.32,53480
2007-07-24,73.56,75.08,53720
2007-07-23,74.89,76.86,53800
2007-07-20,75.57,77.64,53850
2007-07-19,75.92,77.67,53830
2007-07-18,75.05,76.76,53390
2007-07-17,74.02,75.53,53580
2007-07-13,73.93,77.57,53750
